transaction_amount,transaction_time,customer_age,account_balance,device_trust_score,location_risk,is_international,num_failed_logins
16090.184272962415,1,71,81674.49544130205,37.293213247009206,3.1567496409881324,0,1
1966.7770945178534,17,31,121027.00817145756,58.49115002718178,60.79041242971477,0,3
10576.990889205768,11,22,258257.95004349592,1.2187551011742515,56.880034888375796,0,1
2720.486222089952,9,58,285282.61138566956,33.2075242181336,9.703577850992506,0,2
1047.400334848713,4,57,111575.12178928423,6.224372615878093,59.500977751840104,0,0
2786.195164114473,8,51,378554.77125688264,52.187297276489694,99.86539186088777,0,2
12810.948130970319,1,77,155467.03153192272,81.74476505069532,94.44689528115407,0,2
19358.363374539294,1,33,461143.5314391758,20.644269212906895,0.2670993367663299,0,0
17732.509999755643,5,62,328704.6305219086,52.74410455577785,79.53783113303597,0,2
5061.424894750884,9,24,218739.24595750222,20.400863651076705,35.36052762364859,1,0
11028.76778404595,17,33,395166.08884971985,12.068846784624043,6.365137033462743,0,2
2293.934103289808,11,24,409139.3983972857,51.09967919343424,29.598321371620806,0,5
3469.335886125168,3,44,145950.3211988629,7.914862094972763,32.17365163129623,0,1
22665.986286309042,21,31,170517.55737420608,58.735463113798936,52.32442393090568,0,2
130.87188396285003,20,31,468041.6217105731,3.133746067672627,66.10837672688547,0,3
893.8713963044913,16,61,83205.77814327269,10.671497186837552,74.9055612208408,1,2
2330.5028023981517,14,50,22033.058064504166,54.99974854873578,24.590304256326668,0,1
268.90535224316886,5,50,227573.60598216503,59.14074128989139,32.177057024849695,1,1
2002.0300329027277,15,61,400803.7402215708,2.898693009375808,30.83817068597352,1,1
8747.687287443667,16,37,386062.38504906214,57.33767880015584,36.27368681208765,0,0
5471.863183678004,2,70,459845.78382750344,83.8502525323637,99.96563089563388,0,3
22318.630208218274,9,64,267067.1315201511,72.2316177293954,77.79433028274258,0,0
17006.959030194783,4,53,50932.27111170012,13.118510392079862,97.4990465268697,0,1
4182.72805169032,13,24,294755.79819367203,59.24746475636149,69.31110595470572,0,0
3003.2625214727855,20,49,389419.41156225256,67.22525000742135,40.62707016472843,0,2
4775.398081085377,12,65,47570.73201464337,3.7231201752291776,38.97441836269749,0,2
8923.177501433052,5,20,87156.04314769729,85.53476686836227,48.85811449750451,0,1
3120.617098152729,11,56,7133.03991667978,90.62673972898303,41.68697833644374,0,2
9785.622455470875,7,46,297232.63714395836,85.04522733622586,82.83262460927457,0,1
5266.360392798112,4,41,443480.4615810063,82.46314679891132,46.50020130266929,1,4
8030.673665148444,14,39,335660.99468504766,74.49651984608933,29.561436021084596,0,1
5729.25395091112,15,23,491038.00370790006,63.34320312819601,77.48602686966518,0,1
3487.9997526233315,0,65,32453.79259738102,67.86270049882519,85.44204093813946,0,3
29652.672211522036,15,41,451597.5414905966,80.6395293334983,42.042895614045136,0,3
14422.545037326361,4,57,407220.0754059537,66.24984583613046,66.7808571905532,1,4
1509.5449812302086,2,40,157806.51872925297,32.7726956682071,5.8804533888304755,0,2
20285.04927719324,19,71,486789.74936678866,37.59611021613539,52.946485197146664,0,1
6683.203296619165,14,55,144680.9363375361,89.70574683722921,4.498113774550805,0,2
22495.394902897435,12,27,444763.057190281,1.7122085797161901,2.9190840494468073,0,4
16087.144539299003,23,33,440493.5399600205,69.8820581244282,61.2924850522739,0,0
5537.566192586073,15,28,379071.1506848833,95.47775524252154,30.333538239498715,0,1
227.25589477540117,22,49,282171.7664326131,70.62281699579736,74.25371624554654,0,1
3129.005477764867,10,62,60881.37205882714,99.3911988231782,89.60825606325922,0,2
7800.877556797963,20,78,266453.89551375265,68.75449055283308,13.93911737303507,0,2
10036.973319345363,1,23,179041.33157181233,3.4363029216861074,72.45228385789238,0,4
2982.546799289389,21,41,396316.2995445205,82.70098816469236,51.451999828834325,0,2
1500.7441883071554,5,50,379306.4740419256,28.46299119393191,11.211925016269886,0,1
18013.870871623916,5,70,455395.64117893,44.60572256644409,65.15926064807248,0,1
41606.24163187234,13,68,8400.251053422227,31.20919159070821,60.94668031064728,0,2
7458.945469720869,10,29,404742.5051947,26.855410620967945,51.564186740078256,0,1
1883.5486366007392,7,73,469292.5645092097,43.14057036697854,92.6471204559658,0,5
3178.7647172893285,7,44,394860.9241049669,37.87514484406738,52.10796961040165,0,2
185.61887410766008,0,55,65967.035475313,63.33385818425894,99.05151154502126,0,2
24568.88527693557,20,79,41558.27331560298,81.31512009875107,50.922881384811106,0,1
1252.81043846203,6,35,11401.774664042705,29.708865318724076,11.58520383013676,0,3
8592.406688681558,5,62,314743.8676882074,21.372115282201744,47.04712510750304,0,1
3202.813286027929,20,56,315206.6532780838,66.68952708703422,18.232876255507126,0,2
8078.355154069853,7,72,493469.9433948879,67.03200658307816,59.713348521742724,0,0
10538.88633986027,18,30,199623.54387794377,90.11312392861718,69.31321751936011,0,0
17704.3919242236,21,70,166621.23616385087,1.5945686453310848,46.843527870709366,0,4
2312.0252750453583,20,57,312588.0386650118,85.30406621165099,9.770296768314823,0,0
110.56729631697196,23,47,412978.72758128936,52.100217294835694,46.864139858355294,0,0
1472.0807068739052,19,70,468450.2008119779,62.130208917209885,8.14542147344004,0,1
23027.715288531817,7,66,401758.95892334025,9.137144056141477,68.2125955506534,0,2
20706.013520531225,13,58,213910.31632728656,43.261493287204566,79.03682248650875,0,3
9098.443101964926,17,69,317822.20342072,22.73024072385238,96.2380327227039,0,1
9175.83718505347,15,30,428293.3640313424,25.422503008250906,14.880210712845642,0,2
10937.342294075126,8,51,245814.23446755798,50.40951146760274,53.242033553330415,0,4
1928.2202863855216,14,53,109126.63520899096,81.24559504031123,56.75373675354186,0,2
24582.095607713014,9,47,85691.99643418861,74.37809301448561,92.24765337809797,0,1
5426.09634346318,21,78,1078.7145444503076,59.09999590859538,62.727664059651424,0,1
4831.107993278684,15,42,359400.75949566084,53.9418192753467,14.550964564532109,0,1
7317.16932622681,3,19,56437.507214149264,42.73060432344899,43.63513239631892,0,2
481.0466429197722,19,53,122675.71074827427,97.27099735613864,65.47625285062504,0,2
1818.6170504927231,12,35,149640.2894298739,56.01925542342333,70.02844320692974,0,1
13395.390904239632,21,22,280629.5502082474,25.396639831222213,86.30739985905736,0,0
864.282756718436,4,36,199580.68137058886,23.009079204003957,18.050711984439715,0,2
9242.022189851155,21,59,337662.32201955776,61.13530307751418,95.15421467554984,0,2
2815.000336004408,6,35,28763.691005022654,52.28275273109288,5.913941201559226,1,2
4931.422569251884,22,79,62845.657937955286,0.7697802954712785,98.3762134568902,0,2
3406.5219195414597,8,74,250106.5402631001,83.00653721957794,85.77670928664085,0,2
4395.484777228535,7,49,169145.4291355681,70.41223542324346,66.02727827621713,0,1
12695.639866386868,15,38,148610.8680129285,66.18292896781035,73.49955002644217,0,1
3525.715396055509,5,27,34447.01143972384,6.878065769765895,7.269200591879644,0,3
8356.435307057021,15,54,447963.8681992527,36.20558501724914,4.147986289445238,0,1
6463.597866902617,5,66,346217.47447640036,93.53822607327862,10.176579655136553,0,2
10896.659230926783,13,39,61687.46025300504,86.25892413413638,8.735981466413778,0,2
27619.21647512969,20,30,33457.932910833166,28.554293786953345,54.73812334694351,0,2
13189.052712550429,0,72,487461.3941821903,15.705888409913872,21.544398711178914,0,5
2419.956132440473,8,34,340905.1026693129,44.90879571685771,86.02056372067265,0,0
316.79678824257843,23,26,209310.57947577702,35.58303786676609,44.57486230680722,0,2
3041.693020055879,12,41,351163.78933713667,68.22263767059911,69.5510476458275,0,4
9040.606518730972,18,61,378409.56145359937,96.64348100843196,65.28730929701598,0,1
527.9527809977468,16,31,390201.1389920009,36.300144998256144,31.985303892971007,0,2
6859.059560261889,10,63,239460.77552087576,6.2224172652242,24.316757352572903,0,1
9084.288399875602,7,25,215511.49630429916,89.76140083423853,34.24562852966352,1,1
4068.318779381004,22,72,6503.014050181269,3.7949730239870805,79.66583738498375,1,1
14736.499591467347,4,54,463352.00045577716,95.2765897153333,58.627684841961845,0,0
1127.18914764678,9,36,302050.6313160826,66.45794280090398,25.353866251917534,1,0
781.1050579224701,6,45,102373.81465779408,94.16892084419491,81.78464430604302,0,2
13026.474102163927,9,63,459882.1062912969,19.965968664897826,5.4759386110306725,0,0
6841.702266630686,3,58,457551.0189833779,4.069979525380763,69.91833749902953,0,2
11660.42655733141,8,47,494602.89801868185,48.82099782764918,43.91008057493109,0,1
5706.239991288573,13,24,437154.22500635043,45.06234145701252,73.12903860658882,0,0
2828.962537585316,1,76,498894.4095222123,33.14922732548828,92.74612802434268,0,6
17098.23698571196,8,75,123098.40787351302,95.76564743886975,75.00340979469038,0,0
16065.2156396019,20,43,421282.5430144178,82.25837321614323,44.19653553113824,0,2
11864.488197091214,0,57,411691.12608908647,66.15820213755933,15.097568151388074,0,2
3176.536149880321,22,63,116239.23925114614,16.285829163782772,80.63509758054337,0,2
8921.608797234643,9,71,50120.3369514944,73.43234082185248,46.070552692137156,0,1
4478.099755798221,9,77,489730.8363251222,72.70124546997239,7.531232345712979,0,2
960.5073460665323,19,63,148716.25120878458,42.506817361600746,71.9055397776866,0,1
24926.998435376416,21,28,435575.00344343524,92.47859097140136,29.18519659165897,0,2
1471.3044881952003,2,31,3059.4501826273436,16.697788222901046,4.888822950518524,0,2
30004.906531227625,5,38,11491.3788025815,26.73375624116643,90.27510149740777,0,3
5906.010127908722,5,25,233469.78303948784,6.322433925063365,48.31010920939101,0,1
2047.3028191346582,20,20,120118.62728359672,79.54509581775875,28.096105317302154,0,2
7806.698461517365,1,45,345230.8004345462,62.17593860953973,71.63865578849115,1,1
20631.417942820586,17,78,283216.5984584092,31.494030568124952,88.59023776825637,0,2
13176.077791304737,22,46,39665.41292779523,16.38136635943154,0.03070750337554884,0,3
16427.938260737574,1,40,82151.51986154282,4.0147770028740375,68.78521850421538,0,3
10752.377151704026,11,35,194636.58575914873,16.674556862593658,76.70116940184214,0,0
11785.538361415322,21,52,93616.42791376114,45.32846463376582,20.9927427279493,0,5
18917.719880502795,4,30,396318.95127472037,24.717696901060616,48.96238314101744,0,4
2872.395155401201,19,29,208619.04754108674,25.89821774319667,8.928589891793582,0,0
6722.176661712413,6,64,47622.501554407136,87.55763666677143,74.67498825153476,0,2
2500.1312910612232,23,67,242687.1082337903,51.513767346110065,84.74560185633526,1,3
43955.58417405329,15,22,46328.25234964567,72.92519731284146,10.818665732466059,0,1
28834.637873204145,19,56,65339.71540448877,3.571094902814309,81.64602534328347,0,5
402.2510120537909,0,28,120565.30618207445,36.51633556780287,77.15701704845335,0,3
12227.31563195729,0,75,429904.3249184974,47.91693473954418,34.69133203708973,0,1
25935.835574752557,16,76,462381.65363415296,18.64168552101847,69.02895299335833,0,1
1991.5282538785,0,28,413302.6069367025,12.019154144553868,0.0048123894311746795,0,2
8392.029176459022,20,76,167704.53149150577,87.03037784998425,93.17976544659986,0,4
24708.652641255303,19,64,136950.77411330698,93.94316270997966,55.03832353083729,0,2
345.35523544211816,12,59,275028.68970432936,7.880669804540741,62.03388640619995,0,1
11954.104568928853,8,64,361204.72710602306,34.90187125424431,66.46594135390987,0,2
3528.949647452128,14,48,496693.02129192726,95.82856281444737,56.13690172183667,0,3
25822.48671355676,2,48,66653.78522758419,8.31617331324649,85.67638875394631,0,1
35424.69922622253,13,30,25596.707512878413,64.36413728787262,60.97018321515439,0,2
28871.736812409745,22,31,347483.58860864025,97.22213709670055,90.77599912404726,0,5
6428.614051984582,10,66,416280.66596844885,97.82236685813746,58.23316222340089,0,0
19808.107067353583,23,62,423328.0411533452,47.122333090374326,17.11224219805666,0,2
18614.27273299079,21,59,339553.31098950317,16.27491077823806,91.35625558393029,0,0
3843.4052151953433,11,42,477053.88625547435,20.208431497743884,68.16274983597768,0,0
17655.975413946533,12,50,255991.37700874885,88.96013951243947,69.92389944355561,0,0
377.09795268909727,12,50,456993.58436977,91.1683004329736,98.54817505716017,0,2
9070.086402878069,0,79,483938.25635877,60.78796438735547,7.519655420957916,1,1
2613.762411972857,23,32,423731.57104455074,76.61763994699113,42.85926070951713,0,3
1284.7776747164405,9,33,155569.52306605168,73.99312514704081,23.90953929866152,0,2
800.7534330438275,2,61,98911.60993397734,66.1821597989107,63.042646471365714,0,2
11916.779496882371,23,75,274511.9124259274,82.72769548719391,80.68116837480719,0,2
4153.26013068567,3,73,227054.36043971404,68.54066230403211,96.63107088924127,0,5
12901.364372203776,15,55,439001.41275417374,53.400230574749926,45.45961069547201,1,4
675.8993548947433,7,23,50915.8038625097,23.69563625881568,78.62182306426043,1,4
3787.603814176782,15,61,129612.29059444778,74.3888144118619,91.70515920403795,0,1
7754.235144000495,16,42,376147.6733148356,47.34378678382745,68.33254325358847,0,0
15640.973333379876,18,32,48398.33584367875,29.479168400750932,24.273255244977122,0,2
3838.2960704015895,21,21,161061.4425968284,80.19462757417753,60.78541511077914,0,7
9832.090864021626,14,73,194190.5416329376,69.67136003530283,96.99520478171866,0,1
21713.616587242697,15,21,311674.3044847823,93.73395631247,98.75538288615654,0,1
9567.565090720862,14,47,79908.19021396292,16.544164001887772,64.2359823716778,0,2
2652.1564296584947,1,51,430441.64068450505,64.91892846364932,88.69877578719893,0,1
247.03413744155225,10,44,224323.57549767086,24.423946808817597,20.03493638486028,0,1
20409.816863741813,0,48,458593.8342283977,90.35829853016418,24.60786049522168,1,0
214.98864160261314,14,73,234467.08690333186,9.949941425661567,95.28876128848597,0,1
20770.577666041703,18,49,138245.08921142595,65.61618064448773,13.52353754948079,1,0
7527.637204695544,3,61,71772.58551514977,79.10857215280299,19.110643809347895,0,2
27979.91842792663,10,56,2868.802260931122,35.49178403647072,42.05485991200517,0,6
16033.725230231254,4,69,266546.58500743296,95.41380793838093,58.95842877533504,0,1
61821.94410847326,2,26,54471.19176653479,85.07306845860373,60.381721896827166,0,7
4318.786168482837,12,58,196472.15405195794,29.46182996849034,29.19760086655644,0,1
14575.252591114579,9,25,295046.60885730624,0.7541092715998676,92.06138979503481,0,2
5140.490026229409,10,31,138567.26255444746,29.665717611806087,91.50999076078628,0,1
6536.873042851913,17,50,88436.9218906915,28.131047047074254,39.206805305237246,0,4
9875.329076281154,1,40,387586.08968206146,88.9964607500909,43.42917694302971,0,3
20689.140640323898,6,38,473448.7949685287,96.71211782547475,70.24971168239118,1,2
41403.97036841309,8,72,51119.76851312104,7.043998597026036,66.29958963989007,0,1
14621.97110339225,9,29,78639.57186811892,47.12948285333167,38.22970149609623,0,3
5408.841935911418,17,74,480046.3159691066,54.833199852979575,41.42442515210034,1,3
5470.695758190242,22,19,19854.32668431089,9.29116613297033,34.803894342153896,0,2
13378.177759736656,6,30,488838.53593868564,37.74977091375226,23.53850069533079,0,2
2728.291200595943,6,79,3317.5970594093965,31.70824173929506,45.81383629241397,0,3
1170.6666958066148,2,76,436960.6591700143,53.60563543270873,68.64341319025404,0,4
4379.193315941165,11,21,154355.265312887,66.1190899731938,74.1966705314293,1,3
3386.09106417826,6,37,469355.840230471,70.34851104965666,77.88736482559626,0,3
3514.1468973230553,16,67,159155.69902915714,13.675502361338754,37.47320134531215,0,4
2660.6116595949675,0,68,327498.85444549395,81.29477019446215,76.46359942849736,1,3
430.0478093734732,4,65,40936.252313202385,67.8542029790759,0.6516315691875274,0,2
180.3560283194906,15,76,121922.57591541576,88.90749167467196,47.70499377168822,1,2
43999.77979112302,14,31,387065.9938931461,44.93360594354341,79.39044001326909,0,3
5582.197468921019,1,47,264814.240985731,89.38897627221915,63.00447206413533,0,2
4850.387274553178,8,46,464056.5618317353,86.57741223560754,47.40631241545077,0,1
11383.326486264472,6,25,214946.95276233577,43.84093323592696,64.46420066063492,1,2
2462.2525594093336,3,29,435036.3705411476,38.114331529297864,90.69460031486639,0,1
29949.56253739776,19,58,225028.76330164052,93.28120149702568,56.63818006102074,1,0
15433.927818755861,17,55,489644.89107229066,71.51647345384376,79.97861914601062,0,1
936.6363864100695,20,43,479957.3563180395,92.82453464380757,98.07427252251976,0,1
5405.647740333898,3,67,165239.2160724841,79.69747788958131,70.55682020755667,0,2
21129.429601408534,12,19,443075.9115379848,60.92974392914143,57.332576388906354,0,5
28955.616031208323,0,72,423958.075733609,11.585277700376452,3.7485947125340258,0,1
6299.874431013924,23,57,106129.51826645386,29.148067257909847,37.447789825458756,1,2
9503.941725764365,2,73,312520.9099908516,96.88424070983915,56.54427335151183,0,1
1827.6238925679854,15,31,37268.47547931762,31.942209871420445,79.72065717060325,0,4
47294.446860928125,21,23,418518.64957114734,9.325486978537079,43.81047896475763,1,0
2635.381650176833,3,59,88098.39586824477,70.75533559193198,96.00582757647734,0,1
28600.09331493888,22,57,36336.535991496494,73.40042545436842,27.17937526236749,1,3
10488.130594685601,15,79,200709.32867386678,28.545772028715078,74.45671952103164,0,1
9358.22222872194,18,48,288884.1471612221,29.767197934630374,41.90314170841275,0,1
7188.5175259244115,0,34,427603.5623213257,46.88929855087839,48.598849456590585,0,2
2622.3502805196263,4,42,487147.0202353465,2.178894976225554,80.25020338654403,0,0
1942.2577002336727,18,78,220306.76377236197,78.93230103611636,29.621526165170554,0,1
2490.8489862050674,21,49,31163.014569649837,31.70887872741256,9.681205659514314,1,3
2063.334635545502,23,29,374808.67393390945,85.37631020019776,52.02555846134271,0,3
15122.407575727966,10,66,283021.4548557448,80.26304216000338,52.879461180374875,0,3
4309.7564107307435,12,30,224497.7810773871,66.14020331187831,79.71677722253737,1,1
595.8300833276847,19,36,155325.17051730264,32.48748670992887,96.83192062321018,0,3
34770.84216526774,4,61,251696.8653939243,51.631656166117004,5.530068632834839,1,0
21523.209700260006,20,65,170001.12262405845,44.4829257597959,59.16894737431089,0,3
26276.545538067545,3,42,378748.9220059328,33.888188624867425,68.12785303147999,0,3
52800.49769049707,3,48,272402.9545498279,84.81362893031782,98.58013507485217,0,1
1910.3369657618532,3,76,438547.0393029019,48.35070745776653,94.25902142769115,0,1
5045.818548938807,3,54,272228.4134100716,83.27230977971465,71.24507647119775,0,4
14198.034754812707,19,42,119892.9442566251,10.521847414182428,52.17894112444659,0,0
11907.954024213373,20,33,425694.8492338401,14.102478860033575,16.15239222992613,0,4
1671.1288479350685,17,74,279052.3034200919,97.73203051129768,38.41765552044174,0,1
16919.13002986315,17,55,104213.67803363706,58.77684626060896,58.51223250571543,1,3
2541.7066724058627,15,60,312130.3971681548,50.9769673499049,72.52003965957537,0,1
2533.677539696431,8,66,179500.66570627133,52.31560631441117,63.53995574791122,0,2
7699.72984290837,17,75,422358.4005337408,21.526877403285983,71.41228018277413,0,1
8987.945241869189,21,40,227196.56958462487,71.87039495019731,42.91525045518977,0,1
8677.058455294675,1,31,363494.23769560095,8.478062372975437,72.7627290571009,0,2
959.4590297101374,20,23,48672.56761048234,57.33237131030232,14.37412560197192,0,2
20993.248112914236,3,42,198616.14880487075,57.076879658590144,16.258631176311354,0,1
3087.0149766701556,11,40,491637.47679972695,91.4188424133511,16.283214582946282,0,1
1387.046609694003,6,79,404421.684449097,52.61828101048604,89.08649570357761,0,4
21959.580984800334,14,77,80810.4603810974,13.706269597417952,7.603406330863449,1,1
31156.763527532792,6,60,139604.26068915028,57.27532592481626,80.15083727334759,0,2
19814.267844749622,21,29,165578.08861932417,9.132764436533236,23.357089804673713,0,2
16581.874697336123,20,30,325532.4146872274,20.379383529992168,46.84299404952507,0,0
10649.1250119862,16,53,378740.38498533814,3.1108584187416133,91.5956595465678,0,2
8004.147815698988,15,56,375013.777795147,51.32935824594983,58.59372296875067,0,0
910.048967523508,18,51,255427.154096895,8.453261529357237,21.01176862323586,0,1
5250.144999102648,8,23,405599.44838123745,46.9394378531329,28.40900603188071,0,2
4663.120786306162,13,55,219101.96329598007,93.29450353241441,92.04466238957856,0,3
3007.724234762845,16,67,62816.402082485394,71.97614130193321,42.71439251099783,0,0
12852.555799970683,4,79,282656.47898525285,7.741167422529305,58.698548300678944,0,1
6849.324839176536,1,69,476198.3909159522,22.420981220884318,45.99321966253888,0,2
845.1944723555854,19,57,396703.83204486314,67.36624198934342,37.84380880484496,0,0
2486.9626118041647,15,25,289771.62319842895,89.47018610241837,22.327912693240194,0,3
11496.70127597249,13,78,323756.02451419935,3.291858676395376,68.61915004846021,0,1
791.8484019491232,13,25,465350.45149075077,81.2451131720594,71.82420262721205,0,3
19051.98623044205,0,57,214743.05442304528,56.18138803383087,27.488509160739948,0,4
6834.870443120784,2,50,166365.67533237603,54.60913252963926,78.90108430548304,0,3
6550.5513743559095,6,51,488643.54093522404,95.78131827533579,85.45352003016795,0,1
8974.88076588075,14,61,431858.1236216564,74.7644612596773,92.06750962396303,0,3
17411.479129444768,18,32,162198.74872468258,85.0118868056112,16.121241391836993,0,1
4274.181339452152,19,53,232426.51808310047,35.39955695446667,30.39236836132664,0,1
11332.53897922851,1,77,208123.98637489174,55.43640408284099,86.03533475036956,0,1
8340.933410349735,18,74,75398.74365704553,61.54056774277707,19.8540202827894,0,3
3106.4814560107075,8,52,478951.84258281626,32.158394036246506,0.346845924349537,0,0
21089.114354403584,18,63,202751.90317865965,57.024812494739955,87.08273102516345,0,2
15966.501337527327,4,39,437789.21223631606,23.665537947971384,32.644944175136935,0,0
10742.665693848761,17,40,95488.75761265187,14.337567106823956,41.449752513895,0,3
19010.057185416066,15,57,274387.53450797265,37.39702592773326,44.633402572063794,0,5
20196.2063822053,3,62,12956.731177010639,73.9289628746437,84.82746006672285,0,2
12322.45320909311,11,72,382346.02143731195,91.61871480738876,33.78921445934604,0,1
18140.868506209325,6,68,290876.0352248929,45.77140514982325,89.22798858564818,1,3
11955.796643719837,13,39,313169.2021514066,64.28236882754317,61.6939138048048,1,2
11398.74291728865,22,22,26808.720394772077,10.303713097510048,52.72867240336843,0,2
9639.364190221882,11,48,106308.12677409909,90.44637585523287,32.56145071274624,0,2
13972.203916260642,2,30,38091.105304436496,56.86042135699344,24.371169628118583,0,3
1726.94175461279,4,45,145168.24358610206,78.0338247625157,62.405844277734865,0,4
21275.463180521532,16,75,314092.0648333933,79.44412009213939,44.68941600565761,0,1
20545.033221429356,9,37,283526.8061743702,25.648052636810593,91.05160099320064,0,1
296.8351154302201,9,50,306462.7609850817,52.91744531818495,49.16387161140497,0,3
17476.473762753136,10,33,275076.38441756926,96.04797515609775,51.17949167011911,1,0
1379.6390740375564,16,79,137241.36904225382,8.963454482082778,41.672328113600074,0,3
4081.469825093086,4,46,123009.24117486819,68.30498980295634,78.92629969912849,0,1
13606.588031607416,12,40,69392.78208475406,96.2264078035172,42.48391981092704,1,0
1752.5843472956317,9,41,424686.36657684256,30.057710805402216,26.934199974975492,0,1
17035.674221585723,8,51,308623.199912081,86.14479214043482,86.20308742935097,0,0
17845.90297012224,16,24,94068.99523952583,93.36575454082717,59.682822136524024,0,0
7081.953053095969,0,55,89427.48053079852,74.7086209394825,59.151021976900175,0,2
64.06348617415166,3,54,436644.7651615422,23.132831230695828,61.082220716392655,0,2
3383.273427118551,3,78,371622.70101789635,33.40007188265939,71.88397482056668,0,1
9595.294943637384,17,21,330040.14087278035,3.580929441773073,31.306798931256687,0,0
39731.63467974408,8,51,204025.1896621106,83.14532342453552,3.3844370833002846,0,4
9991.657490890635,17,59,131725.80657498026,84.961118651108,81.05931608770096,0,1
3008.39697010117,13,39,489745.93079329905,63.271030996619274,12.890505388163742,0,3
10051.375279415504,14,22,398822.5479363773,35.252785126385135,72.18197372105442,1,1
7764.970067776713,5,67,151587.83234500195,7.681102763992054,8.231529828732874,0,0
15134.252301294655,23,59,423934.83334296884,75.30576099149094,37.53078420284921,0,0
1131.4701729582905,9,40,379707.0423587261,72.65261936099229,6.302606983153824,0,1
14314.084807364829,14,71,149243.1943891212,91.2602521738901,52.22136796277246,0,2
7792.860190698895,3,77,213849.8742665782,73.05320210053623,65.31357727815751,0,1
32966.21277767666,17,32,93790.76925012229,82.86949422440019,17.143314117818832,0,2
4183.560899891112,17,48,56415.16974467657,74.59546179039995,37.16276184384021,1,2
10013.636973450231,16,76,361658.25438700867,63.06871883123164,93.02394910430536,1,2
26886.609755685513,11,26,134488.41681957943,42.696639419100926,44.238911710745676,1,1
1081.5299766527462,6,60,410209.62350738054,90.21173086422777,80.25435689765567,0,3
27682.539268387685,15,75,497808.74704569863,65.09685719074699,92.71847450602091,1,1
11643.858835579691,10,70,39233.287150894685,39.835532196590904,97.43458249772866,0,2
702.476502911083,13,42,237044.52741676645,8.346929518195722,89.83220196913693,1,0
3580.524164282398,2,42,401229.2170960907,29.07048559043821,31.740532915896914,1,5
12315.909951213125,18,78,394686.4973740755,54.37267348301648,96.2572886161193,1,3
697.2592739476131,17,66,380238.58200715325,27.563537001619455,81.2395241746047,0,6
8726.817290949637,9,38,175148.47271565357,22.123534791790213,83.71755836394877,0,1
4244.691315113611,5,26,227472.7745868411,52.73935140878472,1.517298417183477,0,1
9699.961904748348,12,72,297889.2103133937,16.98203458957346,95.42388633182937,0,1
468.21239277954845,9,65,486996.35120305535,80.04100633251035,77.80902238487407,0,0
20521.128448769126,17,55,164446.08819830796,48.4368151342658,76.79674965078999,0,4
36301.94375144341,19,39,461648.799970712,57.386277396265015,8.152473092858624,0,0
34698.356644917505,15,60,135409.10217206657,14.738326759734854,23.256854107333126,0,2
13849.026569612299,5,40,494548.1582713786,32.457633562936735,96.2261665137899,0,4
1393.6119883380577,12,66,335461.57972696825,41.008968326115294,50.06770748054763,1,3
14199.0573116036,3,21,232292.2286989169,80.8212830516503,39.785801823725606,0,2
248.94222282511313,22,46,307081.82360373886,77.01595230861525,83.99408171469138,0,1
223.71947734473864,13,32,136993.0533510632,22.297747478768137,8.734041411394433,0,2
3909.8577021723017,0,18,137812.75489822184,61.61790816070077,41.69420162710593,0,2
6706.876749216802,19,71,57663.71737790343,24.34563577719976,37.57007744220836,0,1
14714.489225838568,4,47,57911.09855499398,98.82471556902453,34.985138703039276,0,2
11497.857268908188,7,46,174488.19899298676,95.21238781308706,30.769224365307313,1,2
5904.149873957085,11,37,381664.88347028947,56.32647205206205,21.007495679007803,0,0
3196.91162558407,1,50,304377.61263148306,69.8902571894143,17.29108029905222,0,0
58515.287616569796,11,58,52189.69560517938,80.1430382208645,64.04061169196741,0,5
5554.417901100342,4,61,426266.0259629796,72.09984200449038,91.93948412086785,0,1
6003.620484245429,21,53,301082.4458680431,69.98286910824208,50.88516452498815,0,7
1786.767924545557,4,77,480466.9328156051,95.8554007949528,29.797455234664426,0,1
15838.167006373083,12,39,335422.54823819257,59.64561063072833,15.916019772222633,0,4
11831.322380365738,8,30,88412.25698838632,63.630267181905566,83.01433650525942,0,2
2494.48529453176,9,24,237417.89779160332,84.92687504381811,97.14920564732138,0,0
859.7305690237871,0,25,324600.30117605487,66.98908678584068,34.91554014678518,0,4
11409.958207372403,2,45,15104.085823938869,73.29326220175226,29.095042555212892,1,2
10627.95094423143,17,62,8440.22181324914,23.416868619664243,60.149295297494135,0,2
3191.8584867373966,11,60,65572.09729868539,37.126692411507086,77.53289809534257,1,1
30131.54406385109,2,26,126580.55308768991,14.730134571189302,45.540280354966434,0,0
1637.6428319465085,8,42,215345.0126368171,50.57654423348055,63.00731498609492,0,1
5662.234725034116,1,73,244232.7964061344,45.57274006802463,71.6549068023292,0,3
28755.684327996547,2,33,69875.77686001049,99.71628142794569,96.05922878561792,0,2
5442.571426935501,13,27,337022.3979787996,61.120865281554245,16.50373305200834,0,4
10175.650177301028,3,28,298472.8927865709,78.64448231944233,99.73824938253695,0,0
5068.243030091396,18,48,147937.58532173894,33.401467075765424,39.215665524122876,0,0
3205.017300668813,12,29,7816.281834210712,83.15453313427965,72.32001427265537,0,3
41337.70529131774,6,77,39746.30976129208,61.50849664876834,57.241437797299724,1,1
5265.045758454232,11,48,196455.69297990887,69.69923315984384,48.66686170088401,1,4
22452.52506848132,2,31,77833.20123167627,29.443077794945438,69.80753687315865,0,3
